name ,   address,   has_events ,   url
Gambino's,650 Turquoise Dr   Hercules   CA   94547,yes,www.gambinos.com
Sapoten,1596 24th Ave   San Francisco   CA   94122,yes,http://www.sapoten.com/
Mcdonalds 16th & Mission,411 Borel Ave #606   San Mateo   CA   94402,no,http://www.mcdonalds.com/
Mcdonalds 3rd & Yosemite,411 Borel Ave #606   San Mateo   CA   94402,,not found
Rolling-out,1722 Taraval Street   San Francisco   CA   94116,no,NOT FOUND
Royal Exchange Rest Co The,301 Sacramento St   San Francisco   CA   94111,yes,http://royalexchange.com/
Midnight Sun,4067 18th Street   San Francisco   CA   94114,yes,http://www.midnightsunsf.com/
Las Estrellas,330 Gough St   San Francisco   CA   94102,,not found
Cafe Bellini,235 Powell St   San Francisco   CA   94102,no,http://www.cafebellinisf.com/
Lunchstop Sf Fed,155 Girard St   San Francisco   CA   94134,,no offical webiste found
Rosamunde Sausage Grill,545 Haight St   San Francisco   CA   94117,no,http://rosamundesausagegrill.com/haight-street
Mondo Caffe,602 Mission St   San Francisco   CA   94105,no,http://www.mondocafesf.com/
Dad's Dogs,625 Persia Ave   San Francisco   CA   94112,no,N/A
Pasquales Pizzeria #2,700 Irving St   San Francisco   CA   94122,no,www.pasqualespizzeria.com
The Crepe House,1063 Dolores Drive   Lafayette   CA   94549,yes,www.thecrepehouse.com
Bangkok Best,301 Kearny St   San Francisco   CA   94108,,not found
Wing Lum Restaurant,1150 Polk St   San Francisco   CA   94109,,no website
Ocean Cafe Restaurant,1031 Ocean Ave   San Francisco   CA   94112,,no official website
Sophie's Crepes,1581 Webster St   # 275   San Francisco   CA,,N/A
Pampanguena Cuisine,4441 Mission St   San Francisco   CA   94112,,no official website
Gourmet Carousel,1559 Franklin St   San Francisco   CA   94109,no,http://sanfrancisco.menupages.com/restaurants/gourmet-carousel/
Happy Garden Restaurant,Po Box 210711   San Francisco   CA   94121,,none
Thidwick Books,1136 Clement St   San Francisco   CA   94118,,no offical webiste found
Tall Stories,2555 Ocean Ave #101   San Francisco   CA   94132,,no offical webiste found
William K Stout Arch Books,804 Montgomery St   San Francisco   CA   94133,yes,www.stoutbooks.com
Gold Coast Grill & Catering,1650 Holloway Avenue #c-134   San Francisco   CA   94132,no,http://gold-coast-grill-and-catering-san-francisco-ca.placestars.com/
Mirtille,87 Mcallister St   San Francisco   CA   94102,no,http://www.mirtille.com/
Al-hamra Pakistans Indian Res,3083 16th Street   San Francisco   CA   94103,no,http://www.alhamrarestaurant.net
Mission Noodle House,4845 Mission St   San Francisco   CA   94112,,none
Marlena's,1309 Halibut St   Foster City   CA   94404,no,www.marlenasbarsf.com/
The Original Soupman,115 A Pratt St   Providence   RI   02906,yes,www.originalsoupman.com
Annas Teriyaki,830 Laguna St #a   San Francisco   CA   94103,no,
Roam Artisan Burgers,1649 Greenwich St   San Francisco   CA   94123,no,http://roamburgers.com/
Just For You Cafe Inc,732 22nd St   San Francisco   CA   94107,no,http://www.justforyoucafe.com/
Kimos Cocktails Inc,1351 Polk St   San Francisco   CA   94109,,no offical webiste found
Lam Hoa Thuan Restaurant,2337 Irving St   San Francisco   CA   94122,,no offical webiste found
Le Petitt's Kitchen,265 Golden Gate Ave   San Francisco   CA   94102,no,N/A
Lemongrass,2348 Polk Street   San Francisco   CA   94109,yes,http://www.lemongrasssf.com/
Crazy Sushi,3232 16th Street   San Francisco   CA   94103,no,www.crazysushisf.net/
Shanghai Dumpling King,3319 Balboa St   San Francisco   CA   94121,no,N/A
Ottoman,473 Jackson St #2nd Flr   San Francisco   CA   94111,,none
Macys West - Starbucks Coffee,7 West 7th St 17th Fl   Cincinnati   OH   45202,no,http://www.starbucks.com/
Absinthe,450 Gough St 2nd Fl   San Francisco   CA   94102,no,http://www.absinthegroup.com/contactinfo.html
Maharani Restaurant,1122 Post St   San Francisco   CA   94109,no,http://www.maharanirestaurant.com
Carmelina La Petite,1 Norwich St   San Francisco   CA   94110,,no official website
Flippers Gourmet Burgers,482 Hayes St #a   San Francisco   CA   94102,,no offical webiste found
Radio Habana Caffe,2629 Harrison St #a   San Francisco   CA   94110,,no official website
D & S Eatery,647 3rd Av   San Francisco   CA   94118,,not found
Bach Catering,116 Miramar Ave   San Francisco   CA   94112,yes,http://bachcatering.com/
Mercury Cafe,1275 2nd Ave 5   San Francisco   CA   94122,yes,www.mercurycafe.com
Fountain Cafe,50 Post St #62b   San Francisco   CA   94104,no,http://fountaincafe.net/
Kathy's Gourmet Soul Food Kit,Po Box 24517   San Francisco   CA   94124,no,N/A
17th & Noe Market,3900 17th St   San Francisco   CA   94114,,none
Kusina Ni Tess,237 Ellis St   San Francisco   CA   94102,no,NA
Railroad Expresso Cafe,535 Los Palmos Dr   San Francisco   CA   94127,,no official website
Beale Street Quiznos Sub,2004 Hartnell St   Union City   CA   94587,no,http://www.quiznos.com/
Howard's Cafe,1309 Ninth Ave   San Francisco   CA   94122,no,N/A
The Morning Fix,1008 Bush St   San Francisco   CA   94109,no,http://www.morningfix.tel/
Crab Cake & Sweet,1616 Albemarle Way   Burlingame   CA   94010,no,
Grand Coffee,2663 Mission St   San Francisco   CA   94110,no,http://grandcoffeesf.com/
Cheung Hing Chinese Restaurant,2339 Noriega St   San Francisco   CA   94122,no,NO OFFICIAL WEBSITE FOUND
Bouche,603 Bush Street   San Francisco   CA   94108,yes,http://www.bouchesf.com
Abc Bakery Cafe Inc,2500 Noriega St   San Francisco   CA   94122,,none
Abc Jewelry Imports,101 Utah St #132   San Francisco   CA   94103,,no website
Cybelles Pizza,719 14th St   San Francisco   CA   94114,no,http://mycybellespizza.com/
Nonna Rose Restaurant Inc,360a Jefferson St.   San Francisco   CA   94133,,none
Amici's East Coast Pizzeria,69 E 3rd Ave   San Mateo   CA   94401,yes,http://www.amicis.com/
Tuk Tuk Thai Sf,390 Stonecrest Dr   San Francisco   CA   94132,,n/a
Tikka Masala Ellis,425 Ellis St   San Francisco   CA   94102,no,http://www.mytikkamasala.com/
Aperto Restaurant,1434 18th St   San Francisco   CA   94107,yes,http://www.apertosf.com/
Guckenheimer At Nektar,3 Lagoon Dr Ste 235   Redwood City   CA   94065,,none
Jack In The Box #558,Po Box 1810   Chino Hills   CA   91709,no,NOT FOUND
Azucar Lounge,Azucar Lounge   San Francisco   CA   94103,no,www.azucarsf.com/
Bodega Bistro,607 Larkin St   San Francisco   CA   94109,no,NA
Kitchen Kura,1525 Irving St   San Francisco   CA   94122,no,http://www.kitchenkura.com/
Nook,1500 Hyde St   San Francisco   CA   94109,no,http://www.cafenook.com/index.html
Bangkok Noodles & Thai Bbq,110 Powell St   San Francisco   CA   94102,no,N/A
Hard Rock Cafe,6100 Old Park Ln   Orlando   FL   32835,yes,http://www.hardrock.com/
Kentucky Fried Chicken,5544 South Green St   Murray   UT   84123,,none
Kentucky Fried Chicken,5544 South Green St   Murray   UT   84123,,None
Baysubway 03,1457 Lake St   San Francisco   CA   94118,no,http://baysubway.com
Belly Good Cafe & Crepes,1737 Post St #393   San Francisco   CA   94115,no,N/A
House,1230 Grant Ave   San Francisco   CA   94133,no,http://www.thehse.com/
Betty Zlatchin Catering Llc,1177 Indiana St   San Francisco   CA   94107,yes,http://www.bettyzlatchin.com/
Hrd Coffee Shop,521 3rd St A   San Francisco   CA   94107,no,http://www.hrdcoffeeshop.com
Old Shanghai Restaurant,5145 Geary Blvd   San Francisco   CA   94118,no,http://www.oldshanghairestaurant.net/
Taco Bar,2891 Bush St   San Francisco   CA   94115,no,N/A
Smokin' Warehouse Barbecue,Po Box 882283   San Francisco   CA   94188,no,http://www.smokinwarehouse.com
Gold Dust,247 Powell St   San Francisco   CA   94102,,http://www.golddust.com/
Brothers Pizza,3627 Taraval St   San Francisco   CA   94116,no,http://www.brotherspizzasf.com/
Escape From New York Pizza,333 Bush St   San Francisco   CA   94104,no,http://www.escapefromnewyorkpizza.com/downtown.html
Balboa Sushi House,402 Balboa St   San Francisco   CA   94118,,none
Take 5,155 Montgomery St #151   San Francisco   CA   94104,,none
Kappa Restaurant,77 Forest Grove Dr   Daly City   CA   94015,,none
Halu,312 8th Ave   San Francisco   CA   94118,,none
Minh's Garden Restaurant,208 Clement St   San Francisco   CA   94118,no,n/a
Coffee Mine,79 9th St   San Francisco   CA   94103,no,
Chitterling Express,379 Ellis St   San Francisco   CA   94102,no,NO OFFICIAL WEBSITE FOUND
King Ling,683 Geary St   San Francisco   CA   94102,no,http://kinglingsf.com/
Bay Subs & Deli,448 8th Ave #101   San Francisco   CA   94118,yes,
Taylor Street Cafe,1416 Taylor St   San Francisco   CA   94133,no,http://www.taylor-st.com/
Lucky River,48 Niagara St   San Francisco   CA   94112,no,N/A
Bento House,448 Larkin St   San Francisco   CA   94102,no,http://bentohousesf.com/
The Salad Place,1269 Egbert Av   San Francisco   CA   94124,no,No website
Caffe Delle Stelle,395 Hayes St   San Francisco   CA   94102,no,http://www.dellestelle.com/
Caffe Sport,574 Green St   San Francisco   CA   94133,yes,http://caffe-sport.com/
Za Pizza,1919 Hyde St   San Francisco   CA   94109,,http://zapizzasf.com/
Miyoshi Sushi And Grill,914 Clement St   San Francisco   CA   94118,,none
Fresh Brew Coffee,882 Bush St   San Francisco   CA   94108,no,No official website
Golden Donuts,673 Portola Dr   San Francisco   CA   94127,no,http://goldendonut.com/
Cafe Lombard,1424 Lombard St   San Francisco   CA   94123,no,http://www.cafelombard.com/
Freddie's Sandwiches/cafe Shop,1488 Pine St   San Francisco   CA   94109,,N/A
Chipote Mexican Grill #1637,1401 Wynkoop St #500   Denver   CO   80202,no,http://www.chipotle.com/
Kyaw Sushi Bar,2306 33rd Ave   San Francisco   CA   94116,no,n/a
The Sandwich Spot,3213 Pierce St   San Francisco   CA   94123,no,http://www.thesandwichspot.com/
Floating Sushi Boat,700 Grant Ave   San Francisco   CA   94108,no,NA
Costellos Four Deuces,2319 Taraval St   San Francisco   CA   94116,yes,n/a
Darioush Inc,3065 Jackson St   San Francisco   CA   94115,no,http://www.darioush.com/
Delfina Restaurant,3621 18th St   San Francisco   CA   94110,no,http://www.delfinasf.com/
Dong Baek Restaurant,631 Ofarrell St   San Francisco   CA   94109,no,No official website
The Edge,Po Box 14127   San Francisco   CA   94114,no,http://www.theedge.com/
Eliza's Restaurant,170 Columbus Ave #368   San Francisco   CA   94133,,no official website
Mikaku Restaurant,323 Grant Ave   San Francisco   CA   94108,yes,www.sushimk.com/
La Boulange De Cole,2325 Pine St   San Francisco   CA   94115,no,
Tazza D'amore,835 Wisconsin St   San Francisco   CA   94107,no,Tazza D'amore
E Angelo Restaurant,Canaiolo Llc   San Francisco   CA   94123,yes,http://www.eangelo.com/
Dar Al Fiker Lp,Po Box 423666   San Francisco   CA   94142,no,http://www.alfiker-coffee.com/
Dogpatch Cafe,2295 3rd Street   San Francisco   CA   94107,yes,http://www.dogpatchcafe.com/
Don Pisto's,1295 30th Ave   San Francisco   CA   94122,no,http://www.donpistos.com/
Royal Ground Coffee,3101 Geary Bl   San Francisco   CA   94118,no,http://www.butanidesign.com/royalground/
Esposto's Delicatessen,360 Shaw Rd Unit C   S San Fran   CA   94080,,None
Fun Food Partners/cart Ii,39 Pier #167   San Francisco   CA   94133,no,N/A
Fun Food Partners/cart 3,39 Pier #167   San Francisco   CA   94133,no,No official website
Kam Po Kitchen,801 Broadway   San Francisco   CA   94133,no,N/A
The Pop Nation,1148 Kirkham St   San Francisco   CA   94122,no,http://thepopnation.com/
To Hyang,887 Mcallister St   San Francisco   CA   94102,,none
Holding Company The,2 Embarcadero Ctr Podium Level   San Francisco   CA   94111,no,No official website
Taqueria El Sol 2,888 Brannan St #838   San Francisco   CA   94103,no,http://www.taqueriadosamigos.com/
Noriega Teriyaki House,1755 Noriega St   San Francisco   CA   94122,yes,http://www.noriegateriyaki.com/
Morton's Of Chicago-steakhouse,325 N La Salle St #500   Chicago   IL   60654,no,http://www.mortons.com/
Mo's Restaurant,1322 Grant Ave   San Francisco   CA   94133,no,http://www.mosrestaurants.com/
Caffe Museo,107 Caledonia St Ste #e   Sausalito   CA   94965,,www.caffemuseo.com/
My Father's Kitchen Llc,1655 Divisadero St   San Francisco   CA   94115,no,http://www.myfatherskitchensf.com/
Mythic Pizza Inc,551 Haight St   San Francisco   CA   94117,no,http://mythicpizza.com/
Shabu-sen,21812 Ventura Bl   Woodland Hills   CA   91364,no,
New Century Seafood Market Inc,2427 Noriega St   San Francisco   CA   94122,no,No official website
Osha Thai Restaurant & Lounge,301 Main St #18a   San Francisco   CA   94105,no,http://www.oshathai.com/4/
The Living Room,301 Tocoloma Ave   San Francisco   CA   94134,,no official website
Noodle Bar Noda,1737 Post St #345   San Francisco   CA   94115,,not found
North Beach Restaurant Inc,1512 Stockton St   San Francisco   CA   94133,no,http://www.northbeachrestaurant.com/index.html
Intl House Of Pancakes #1762,1323 Newbury Road #100   Newbury Park   CA   91320,no,www.ihop.com/
Oz,260 Kearny St   San Francisco   CA   94108,yes,http://theozsf.com/
Panda Express #845,1683 Walnut Grove Av   Rosemead   CA   91770,yes,http://www.pandaexpress.com/
Umi,1328 18th Street   San Francisco   CA   94107,no,http://umisf.com/
Pa'ina Lounge & Restaurant,302 Cerro Dr   Daly City   CA   94015,no,n/a
Tsunami Mission Bay,1300 Fulton St   San Francisco   CA   94117,,no offical webiste found
Square Meals Management Inc,445 Ashbury St 8   San Francisco   CA   94117,no,www.threesquaremeals.org
Sugita Foods,Inc.   704 Sutter St   San Francisco   CA,no,No official website
Sunrise Deli,2115 Irving St   San Francisco   CA   94122,no,http://www.sunrisedeli.net/
Taqueria San Jose No 1,2715 Martinez Dr   Burlingame   CA   94010,no,http://www.taqueriasanjose1since1980.com
Pizza Orgasmica & Brewing Co,819 A St #34   San Rafael   CA   94901,no,http://www.pizzaorgasmica.com
Thai Chef 2,1290 39th Ave   San Francisco   CA   94122,no,http://www.mamathaicookingclub.com
The Iron Cactus,350 Townsend St #324   San Francisco   CA   94107,yes,http://www.ironcactus.com/
The Sausage Factory,517 Castro St   San Francisco   CA   94114,yes,
Tiernans,685 Beach St   San Francisco   CA   94109,no,NO OFFICIAL WEBSITE FOUND
Southend Grill 'n' Bar,1499 Valencia St   San Francisco   CA   94110,,None
Tommy's Restaurant,1486 Huntington Ave Ste 200   S San Fran   CA   94080,no,www.tommysrestaurant.com
Tops Cafeteria,567 Pine St #201   San Francisco   CA   94108,,None
Tricolore Caffe And Pizzeria,590 Washington St   San Francisco   CA   94111,,www.tricoloresf.com/
Triple Crown Inc,850 Folsom St   San Francisco   CA   94107,no,N/A
Toss It,350 Bay St Ste 100-326   San Francisco   CA   94133,no,No official website
Smitten Ice Cream,225 Downey St #1   San Francisco   CA   94117,no,http://smittenicecream.com/
The Spot Restaurant,723 23rd Ave   San Francisco   CA   94121,no,N/A
Oysteria,552 Green St   San Francisco   CA   94133,no,NOT FOUND
Wooly Pig Cafe,1902-a Filbert St   San Francisco   CA   94123,no,N/A
The View Cafe,3333 California St   San Francisco   CA   94118,no,N/A
Taqueria San Francisco,375 Hanover St   San Francisco   CA   94112,no,N/A
Taste Catering,3450 3rd St #4d   San Francisco   CA   94124,no,http://www.tastecatering.com/
J & E Restaurant,2537 24th St   San Francisco   CA   94110,no,http://jerestaurantsupply.com/
Yum Yum Fish,2181 Irving St   San Francisco   CA   94122,no,www.yumyumfishsushi.com/
Zaab Thai Cuisine,908 Clement St   San Francisco   CA   94118,,none
Cuco's Restaurant,488 Haight St   San Francisco   CA   94117,,no official website
415 Dogs,1280 Fulton St #3   San Francisco   CA   94117,,NOT FOUND
Bellissimo Pizza,142 22nd Av Apt 3   San Francisco   CA   94121,yes,www.bellisimopizza.com
Silvercrest Donut Shop-lounge,340 Bayshore Bl   San Francisco   CA   94124,,None
Esperpento Tapas Restaurant,3295 22nd St   San Francisco   CA   94110,yes,http://www.esperpentorestaurant.com/
Joeys,21 Noe St   San Francisco   CA   94114,no,No official website
Taco's Santana,2773 21st St #a   San Francisco   CA   94110,no,www.tacosantana.com/
Jt Restaurant Catering,953 Mission St #100   San Francisco   CA   94103,no,http://www.mobiletummy.com/customermenuview?merchantId=600
Lucca Food & Wine Shop,1899 Irving St   San Francisco   CA   94122,no,NO OFFICIAL WEBSITE FOUND
Primo Patio Cafe,214 Townsend St   San Francisco   CA   94107,no,http://www.primopatiocafe.com/
Senor Sisig,2563 20th Ave   San Francisco   CA   94116,yes,http://www.senorsisig.com/
Ak Subs,397 8th St 1/2   San Francisco   CA   94103,yes,http://www.aksubs.net/
Kiji Japanese Restaurant,1009 Guerrero St   San Francisco   CA   94110,no,http://www.kijirestaurant.com/
Cafee-chanta,1843 Union St   San Francisco   CA   94123,no,http://www.cafechanta.com/
Tacolicious,2031 Chestnut Street   San Francisco   CA   94123,no,http://tacolicioussf.com/
Good Scents Ventures,2001 Jerrold Ave   San Francisco   CA   94124,yes,http://www.goodscentscandles.us/linksexchange.php
Mcdonalds 5454 Mission St,1310 Rollins Rd   Burlingame   CA   94010,yes,www.accountingweb.com
Bayview Burgers & Pizza,5155 3rd Street   San Francisco   CA   94124,no,N/A
Pho 2000,657 Easton Ave   San Bruno   CA   94066,,none
Bangkok 900,900 Stanyan St   San Francisco   CA   94117,no,NO OFFICIAL WEBSITE FOUND
Jordan's House Of Ribs,Po Box 883572   San Francisco   CA   94188,no,N/A
Valencia Pizza & Pasta,801 Valencia St   San Francisco   CA   94110,,NOT FOUND
Manzoni,691 Chenery St   San Francisco   CA   94131,,not found
Cole Valley Cafe,1700 Ocean Ave   San Francisco   CA   94112,no,http://www.colevalleycafe.com/
Curlys Coffee Shop,1624 Powell St   San Francisco   CA   94133,,none
Top's Cafeteria,66 Dorman Avenue   San Francisco   CA   94124,no,
Dobbs Ferry Restaurant,409 Gough St   San Francisco   CA   94102,no,www.dobbsferrysf.com/
Marina Round Table Pizza,1503 Northpoint St   San Francisco   CA   94123,,none
Super Duper,2304 Market St   San Francisco   CA   94114,no,http://superdupersf.com/
